,sentiment values
57369,0.95833
57370,0.80556
57371,0.27778
57372,0.94444
57373,0.5
57374,0.5
57375,0.58333
57376,0.5
57377,0.59722
57378,0.5
57379,0.56944
57380,0.55556
57381,0.5
57382,0.61111
57383,0.5
57384,0.38889
57385,0.31944
57386,0.58333
57387,0.5
57388,0.5
57389,0.51389
57390,0.69444
57391,0.54167
57392,0.5
57393,0.45833
57394,0.48611
57395,0.5
57396,0.55556
57397,0.44444
57398,0.27778
57399,0.15278
57400,0.51389
57401,0.29167
57402,0.59722
57403,0.13889
57404,0.083333
57405,0.26389
57406,0.5
57407,0.52778
57408,0.5
57409,0.5
57410,0.66667
57411,0.52778
57412,0.5
57413,0.52778
57414,0.72222
57415,0.625
57416,0.66667
57417,0.72222
57418,0.625
57419,0.36111
57420,0.38889
57421,0.18056
57422,0.19444
57423,0.13889
57424,0.81944
57425,0.56944
57426,0.27778
57427,0.23611
57428,0.43056
57429,0.59722
57430,0.47222
57431,0.30556
57432,0.36111
57433,0.125
57434,0.375
57435,0.26389
57436,0.58333
57437,0.58333
57438,0.5
57439,0.5
57440,0.48611
57441,0.48611
57442,0.38889
57443,0.33333
57444,0.41667
57445,0.11111
57446,0.63889
57447,0.69444
57448,0.55556
57449,0.125
57450,0.34722
57451,0.29167
57452,0.38889
57453,0.75
57454,0.72222
57455,0.51389
57456,0.5
57457,0.54167
57458,0.5
57459,0.51389
57460,0.54167
57461,0.5
57462,0.5
57463,0.68056
57464,0.76389
57465,0.63889
57466,0.29167
57467,0.13889
57468,0.69444
57469,0.30556
57470,0.51389
57471,0.625
57472,0.055556
57473,0.041667
57474,0.55556
57475,0.54167
57476,0.52778
57477,0.5
57478,0.5
57479,0.5
57480,0.5
57481,0.51389
57482,0.5
57483,0.54167
57484,0.5
57485,0.43056
57486,0.55556
57487,0.54167
57488,0.51389
57489,0.375
57490,0.5
57491,0.58333
57492,0.48611
57493,0.43056
57494,0.15278
57495,0.083333
57496,0.13889
57497,0.25
57498,0.73611
57499,0.77778
57500,0.86111
57501,0.88889
57502,0.47222
57503,0.22222
57504,0.27778
57505,0.56944
57506,0.5
57507,0.61111
57508,0.48611
57509,0.375
57510,0.48611
57511,0.30556
57512,0.27778
57513,0.36111
57514,0.125
57515,0.34722
57516,0.5
57517,0.5
57518,0.48611
57519,0.63889
57520,0.5
57521,0.5
57522,0.43056
57523,0.45833
57524,0.72222
57525,0.68056
57526,0.70833
57527,0.98611
57528,0.63889
57529,0.77778
57530,0.61111
57531,0.73611
57532,0.81944
57533,0.73611
57534,0.97222
57535,0.77778
57536,0.44444
57537,0.40278
57538,0.5
57539,0.45833
57540,0.51389
57541,0.5
57542,0.5
57543,0.5
57544,0.5
57545,0.5
57546,0.77778
57547,0.30556
57548,0.55556
57549,0.47222
57550,0.44444
57551,0.55556
57552,0.5
57553,0.5
57554,0.51389
57555,0.5
57556,0.5
57557,0.5
57558,0.88889
57559,0.83333
57560,0.5
57561,0.54167
57562,0.5
57563,0.5
57564,0.5
57565,0.5
57566,0.5
57567,0.95833
57568,0.44444
57569,0.63889
57570,0.5
57571,0.5
57572,0.5
57573,0.5
57574,0.54167
57575,0.5
57576,0.54167
57577,0.69444
57578,0.75
57579,0.5
57580,0.5
57581,0.5
57582,0.54167
57583,0.5
57584,0.81944
57585,0.54167
57586,0.58333
57587,0.52778
57588,0.5
57589,0.5
57590,0.51389
57591,0.44444
57592,0.84722
57593,1.0
57594,0.5
57595,0.88889
57596,0.88889
57597,0.79167
57598,0.70833
57599,0.47222
57600,0.625
57601,0.5
57602,0.5
57603,0.45833
57604,0.84722
57605,0.86111
57606,0.75
57607,0.27778
57608,0.097222
57609,0.31944
57610,0.5
57611,0.48611
57612,0.5
57613,0.55556
57614,0.5
57615,0.47222
57616,0.58333
57617,0.47222
57618,0.5
57619,0.54167
57620,0.5
57621,0.80556
57622,0.56944
57623,0.5
57624,0.5
57625,0.83333
57626,0.5
57627,0.75
57628,0.26389
57629,0.5
57630,0.36111
57631,0.55556
57632,0.5
57633,0.43056
57634,0.33333
57635,0.5
57636,0.58333
57637,0.72222
57638,0.83333
57639,0.5
57640,0.61111
57641,0.68056
57642,0.75
57643,0.59722
57644,0.88889
57645,0.93056
57646,0.083333
57647,0.19444
57648,0.55556
57649,0.45833
57650,0.43056
57651,0.40278
57652,0.5
57653,0.48611
57654,0.26389
57655,0.68056
57656,0.44444
57657,0.20833
57658,0.5
57659,0.48611
57660,0.72222
57661,0.625
57662,0.59722
57663,0.65278
57664,0.73611
57665,0.5
57666,0.5
57667,0.5
57668,0.56944
57669,0.56944
57670,0.72222
57671,0.5
57672,0.5
57673,0.5
57674,0.51389
57675,0.5
57676,0.36111
57677,0.27778
57678,0.22222
57679,0.19444
57680,0.52778
57681,0.375
57682,0.45833
57683,0.52778
57684,0.33333
57685,0.5
57686,0.5
57687,0.5
57688,0.5
57689,0.5
57690,0.5
57691,0.51389
57692,0.5
57693,0.5
57694,0.44444
57695,0.5
57696,0.88889
57697,0.5
57698,0.5
57699,0.5
57700,0.5
57701,0.5
57702,0.47222
57703,0.5
57704,0.68056
57705,0.5
57706,0.5
57707,0.5
57708,0.5
57709,0.5
57710,0.44444
57711,0.5
57712,0.61111
57713,0.5
57714,0.41667
57715,0.5
57716,0.44444
57717,0.5
57718,0.5
57719,0.5
57720,0.75
57721,0.51389
57722,0.5
57723,0.5
57724,0.5
57725,0.5
57726,0.47222
57727,0.13889
57728,0.5
57729,0.56944
57730,0.69444
57731,0.47222
57732,0.30556
57733,0.76389
57734,0.44444
57735,0.22222
57736,0.33333
57737,0.45833
57738,0.29167
57739,0.34722
57740,0.51389
57741,0.29167
57742,0.68056
57743,0.11111
57744,0.5
57745,0.16667
57746,0.31944
57747,0.23611
57748,0.38889
57749,0.58333
57750,0.5
57751,0.40278
57752,0.125
57753,0.44444
57754,0.40278
57755,0.375
57756,0.5
57757,0.5
57758,0.48611
57759,0.5
57760,0.5
57761,0.5
57762,0.5
57763,0.30556
57764,0.22222
57765,0.22222
57766,0.27778
57767,0.44444
57768,0.61111
57769,0.52778
57770,0.58333
57771,0.44444
57772,0.33333
57773,0.34722
57774,0.23611
57775,0.27778
57776,0.44444
57777,0.375
57778,0.5
57779,0.63889
57780,0.63889
57781,0.88889
57782,0.5
57783,0.63889
57784,0.72222
57785,0.5
57786,0.34722
57787,0.5
57788,0.5
57789,0.5
57790,0.44444
57791,0.47222
57792,0.5
57793,0.5
57794,0.5
57795,0.77778
57796,0.83333
57797,0.73611
57798,0.5
57799,0.5
57800,0.36111
57801,0.31944
57802,0.27778
57803,0.45833
57804,0.5
57805,0.44444
57806,0.76389
57807,0.33333
57808,0.30556
57809,0.11111
57810,0.72222
57811,0.23611
57812,0.5
57813,0.68056
57814,0.54167
57815,0.63889
57816,0.41667
57817,0.27778
57818,0.73611
57819,0.38889
57820,0.375
57821,0.18056
57822,0.66667
57823,0.625
57824,0.5
57825,0.375
57826,0.34722
57827,0.47222
57828,0.26389
57829,0.38889
57830,0.47222
57831,0.68056
57832,0.625
57833,0.44444
57834,0.76389
57835,0.68056
57836,0.36111
57837,0.30556
57838,0.18056
57839,0.30556
57840,0.54167
57841,0.47222
57842,0.61111
57843,0.45833
57844,0.69444
57845,0.95833
57846,0.41667
57847,0.38889
57848,0.27778
57849,0.48611
57850,0.27778
57851,0.33333
57852,0.38889
57853,0.69444
57854,0.38889
57855,0.34722
57856,0.5
57857,0.625
57858,0.81944
57859,0.36111
57860,0.72222
57861,0.77778
57862,0.75
57863,0.58333
57864,0.65278
57865,0.73611
57866,0.38889
57867,0.86111
57868,0.36111
57869,0.52778
57870,0.26389
57871,0.25
57872,0.19444
57873,0.22222
57874,0.11111
57875,0.16667
57876,0.44444
57877,0.25
57878,0.375
57879,0.13889
57880,0.26389
57881,0.23611
57882,0.30556
57883,0.30556
57884,0.58333
57885,0.19444
57886,0.13889
57887,0.125
57888,0.41667
57889,0.45833
57890,0.34722
57891,0.11111
57892,0.069444
57893,0.27778
57894,0.31944
57895,0.26389
57896,0.26389
57897,0.38889
57898,0.26389
57899,0.23611
57900,0.20833
57901,0.069444
57902,0.20833
57903,0.16667
57904,0.125
57905,0.43056
57906,0.51389
57907,0.52778
57908,0.61111
57909,0.47222
57910,0.375
57911,0.5
57912,0.5
57913,0.40278
57914,0.56944
57915,0.5
57916,0.5
57917,0.5
57918,0.41667
57919,0.33333
57920,0.16667
57921,0.20833
57922,0.44444
57923,0.22222
57924,0.31944
57925,0.23611
57926,0.29167
57927,0.45833
57928,0.25
57929,0.36111
57930,0.47222
57931,0.26389
57932,0.44444
57933,0.33333
57934,0.65278
57935,0.77778
57936,0.54167
57937,0.76389
57938,0.55556
57939,0.79167
57940,0.91667
57941,0.63889
57942,0.54167
57943,0.65278
57944,0.70833
57945,0.61111
57946,0.81944
57947,0.43056
57948,0.40278
57949,0.45833
57950,0.30556
57951,0.30556
57952,0.41667
57953,0.43056
57954,0.5
57955,0.13889
57956,0.29167
57957,0.47222
57958,0.44444
57959,0.375
57960,0.29167
57961,0.5
57962,0.41667
57963,0.54167
57964,0.5
57965,0.5
57966,0.31944
57967,0.61111
57968,0.5
57969,0.33333
57970,0.44444
57971,0.31944
57972,0.66667
57973,0.81944
57974,0.77778
57975,0.73611
57976,0.75
57977,0.48611
57978,0.94444
57979,0.5
57980,0.5
57981,0.55556
57982,0.5
57983,0.38889
57984,0.66667
57985,0.27778
57986,0.41667
57987,0.40278
57988,0.69444
57989,0.61111
57990,0.5
57991,0.5
57992,0.5
57993,0.66667
57994,0.86111
57995,0.69444
57996,0.80556
57997,0.44444
57998,0.56944
57999,0.70833
58000,0.68056
58001,0.76389
58002,0.55556
58003,0.48611
58004,0.51389
58005,0.47222
58006,0.45833
58007,0.55556
58008,0.45833
58009,0.38889
58010,0.5
58011,0.5
58012,0.44444
58013,0.125
58014,0.16667
58015,0.16667
58016,0.11111
58017,0.47222
58018,0.29167
58019,0.20833
58020,0.5
58021,0.5
58022,0.5
58023,0.5
58024,0.5
58025,0.52778
58026,0.375
58027,0.51389
58028,0.5
58029,0.5
58030,0.5
58031,0.5
58032,0.5
58033,0.5
58034,0.5
58035,0.5
58036,0.5
58037,0.5
58038,0.19444
58039,0.5
58040,0.69444
58041,0.58333
58042,0.27778
58043,0.375
58044,0.51389
58045,0.5
58046,0.5
58047,0.5
58048,0.5
58049,0.5
58050,0.5
58051,0.58333
58052,0.44444
58053,0.5
58054,0.45833
58055,0.61111
58056,0.5
58057,0.41667
58058,0.55556
58059,0.51389
58060,0.5
58061,0.43056
58062,0.5
58063,0.5
58064,0.30556
58065,0.55556
58066,0.5
58067,0.16667
58068,0.36111
58069,0.20833
58070,0.44444
58071,0.26389
58072,0.30556
58073,0.65278
58074,0.56944
58075,0.29167
58076,0.43056
58077,0.5
58078,0.44444
58079,0.55556
58080,0.5
58081,0.5
58082,0.56944
58083,0.66667
58084,0.68056
58085,0.5
58086,0.5
58087,0.5
58088,0.5
58089,0.66667
58090,0.48611
58091,0.44444
58092,0.43056
58093,0.5
58094,0.5
58095,0.51389
58096,0.625
58097,0.5
58098,0.51389
58099,0.51389
58100,0.52778
58101,0.5
58102,0.5
58103,0.5
58104,0.22222
58105,0.5
58106,0.5
58107,0.5
58108,0.51389
58109,0.5
58110,0.5
58111,0.83333
58112,0.5
58113,0.5
58114,0.5
58115,0.5
58116,0.5
58117,0.61111
58118,0.51389
58119,0.15278
58120,0.31944
58121,0.51389
58122,0.5
58123,0.625
58124,0.45833
58125,0.33333
58126,0.36111
58127,0.38889
58128,0.52778
58129,0.45833
58130,0.81944
58131,0.79167
58132,0.52778
58133,0.27778
58134,0.43056
58135,0.29167
58136,0.31944
58137,0.5
58138,0.47222
58139,0.5
58140,0.5
58141,0.75
58142,0.48611
58143,0.5
58144,0.5
58145,0.65278
58146,0.5
58147,0.5
58148,0.61111
58149,0.5
58150,0.44444
58151,0.58333
58152,0.73611
58153,0.69444
58154,0.11111
58155,0.055556
58156,0.16667
58157,0.34722
58158,0.625
58159,0.58333
58160,0.76389
58161,0.66667
58162,0.83333
58163,0.77778
58164,0.56944
58165,0.65278
58166,0.79167
58167,0.79167
58168,0.88889
58169,0.27778
58170,0.40278
58171,0.5
58172,0.51389
58173,0.20833
58174,0.19444
58175,0.13889
58176,0.56944
58177,0.81944
58178,0.875
58179,0.83333
58180,0.875
58181,1.0
58182,0.5
58183,0.51389
58184,0.40278
58185,0.59722
58186,0.66667
58187,0.83333
58188,0.69444
58189,0.83333
58190,0.875
58191,0.5
58192,0.48611
58193,0.5
58194,0.5
58195,0.52778
58196,0.5
58197,0.5
58198,0.91667
58199,0.5
58200,0.5
58201,0.375
58202,0.48611
58203,0.44444
58204,0.5
58205,0.38889
58206,0.47222
58207,0.5
58208,0.5
58209,0.47222
58210,0.5
58211,0.5
58212,0.44444
58213,0.5
58214,0.5
58215,0.5
58216,0.66667
58217,0.52778
58218,0.51389
58219,0.76389
58220,0.77778
58221,0.76389
58222,0.70833
58223,0.48611
58224,0.52778
58225,0.34722
58226,0.375
58227,0.5
58228,0.41667
58229,0.33333
58230,0.38889
58231,0.5
58232,0.44444
58233,0.16667
58234,0.5
58235,0.18056
58236,0.48611
58237,0.38889
58238,0.40278
58239,0.20833
58240,0.13889
58241,0.5
58242,0.5
58243,0.5
58244,0.84722
58245,0.48611
58246,0.23611
58247,0.5
58248,0.5
58249,0.5
58250,0.48611
58251,0.51389
58252,0.5
58253,0.52778
58254,0.73611
58255,0.83333
58256,0.48611
58257,0.47222
58258,0.5
58259,0.5
58260,0.5
58261,0.79167
58262,0.5
58263,0.5
58264,0.5
58265,0.56944
58266,0.65278
58267,0.41667
58268,0.63889
58269,0.5
58270,0.5
58271,0.26389
58272,0.5
58273,0.30556
58274,0.5
58275,0.51389
58276,0.58333
58277,0.5
58278,0.52778
58279,0.51389
58280,0.59722
58281,0.5
58282,0.5
58283,0.40278
58284,0.18056
58285,0.31944
58286,0.38889
58287,0.5
58288,0.55556
58289,0.70833
58290,0.91667
58291,0.61111
58292,0.69444
58293,0.76389
58294,0.875
58295,0.83333
58296,0.77778
58297,0.80556
58298,0.61111
58299,0.79167
58300,0.48611
58301,0.70833
58302,0.73611
58303,0.76389
58304,0.76389
58305,0.66667
58306,0.84722
58307,0.90278
58308,0.81944
58309,0.59722
58310,0.63889
58311,0.40278
58312,0.33333
58313,0.75
58314,0.73611
58315,0.75
58316,0.76389
58317,0.45833
58318,0.44444
58319,0.5
58320,0.5
58321,0.5
58322,0.58333
58323,0.51389
58324,0.5
58325,0.44444
58326,0.75
58327,0.61111
58328,0.69444
58329,0.5
58330,0.5
58331,0.55556
58332,0.94444
58333,0.5
58334,0.5
58335,0.66667
58336,0.79167
58337,0.91667
58338,0.58333
58339,0.83333
58340,0.5
58341,0.5
58342,0.38889
58343,0.55556
58344,0.65278
58345,0.63889
58346,0.625
58347,0.45833
58348,0.5
58349,0.5
58350,0.48611
58351,0.36111
58352,0.55556
58353,0.15278
58354,0.33333
58355,0.5
58356,0.5
58357,0.625
58358,0.5
58359,0.5
58360,0.5
58361,0.5
58362,0.5
58363,0.5
58364,0.45833
58365,0.43056
58366,0.61111
58367,0.43056
58368,0.5
58369,0.5
58370,0.5
58371,0.61111
58372,0.44444
58373,0.5
58374,0.5
58375,0.52778
58376,0.5
58377,0.5
58378,0.63889
58379,0.5
58380,0.5
58381,0.5
58382,0.56944
58383,0.5
58384,0.5
58385,0.5
58386,0.5
58387,0.51389
58388,0.40278
58389,0.44444
58390,0.40278
58391,0.33333
58392,0.5
58393,0.48611
58394,0.31944
58395,0.36111
58396,0.40278
58397,0.38889
58398,0.083333
58399,0.041667
58400,0.36111
58401,0.38889
58402,0.5
58403,0.069444
58404,0.5
58405,0.75
58406,0.59722
58407,0.41667
58408,0.5
58409,0.52778
58410,0.5
58411,0.59722
58412,0.47222
58413,0.5
58414,0.47222
58415,0.29167
58416,0.22222
58417,0.5
58418,0.63889
58419,0.5
58420,0.5
58421,0.61111
58422,0.61111
58423,0.77778
58424,0.5
58425,0.625
58426,0.5
58427,0.5
58428,0.59722
58429,0.5
58430,0.5
58431,0.51389
58432,0.34722
58433,0.33333
58434,0.48611
58435,0.5
58436,0.41667
58437,0.76389
58438,0.44444
58439,0.5
58440,0.5
58441,0.5
58442,0.52778
58443,0.5
58444,0.5
58445,0.5
58446,0.86111
58447,0.43056
58448,0.54167
58449,0.48611
58450,0.5
58451,0.69444
58452,0.51389
58453,0.5
58454,0.5
58455,0.5
58456,0.5
58457,0.56944
58458,0.38889
58459,0.52778
58460,0.38889
58461,0.76389
58462,0.72222
58463,0.65278
58464,0.58333
58465,0.54167
58466,0.5
58467,0.5
58468,0.38889
58469,0.38889
58470,0.26389
58471,0.5
58472,0.5
58473,0.5
58474,0.38889
58475,0.5
58476,0.61111
58477,0.72222
58478,0.45833
58479,0.44444
58480,0.40278
58481,0.5
58482,0.36111
58483,0.33333
58484,0.5
58485,0.5
58486,0.59722
58487,0.36111
58488,0.5
58489,0.5
58490,0.54167
58491,0.48611
58492,0.5
58493,0.41667
58494,0.41667
58495,0.5
58496,0.5
58497,0.68056
58498,0.5
58499,0.5
58500,0.77778
58501,0.56944
58502,0.83333
58503,0.91667
58504,0.625
58505,0.80556
58506,0.77778
58507,0.63889
58508,0.72222
58509,0.65278
58510,0.75
58511,0.875
58512,0.88889
58513,0.43056
58514,0.55556
58515,0.48611
58516,0.47222
58517,0.36111
58518,0.5
58519,0.72222
58520,0.5
58521,0.5
58522,0.47222
58523,0.40278
58524,0.33333
58525,0.5
58526,0.48611
58527,0.56944
58528,0.56944
58529,0.5
58530,0.59722
58531,0.5
58532,0.5
58533,0.5
58534,0.5
58535,0.45833
58536,0.45833
58537,0.5
58538,0.43056
58539,0.5
58540,0.40278
58541,0.54167
58542,0.5
58543,0.23611
58544,0.5
58545,0.5
58546,0.45833
58547,0.30556
58548,0.16667
58549,0.5
58550,0.19444
58551,0.26389
58552,0.097222
58553,0.5
58554,0.5
58555,0.55556
58556,0.54167
58557,0.23611
58558,0.36111
58559,0.18056
58560,0.38889
58561,0.66667
58562,0.44444
58563,0.5
58564,0.45833
58565,0.5
58566,0.5
58567,0.5
58568,0.5
58569,0.63889
58570,0.48611
58571,0.55556
58572,0.22222
58573,0.875
58574,0.86111
58575,0.81944
58576,0.66667
58577,0.68056
58578,0.11111
58579,0.083333
58580,0.27778
58581,0.55556
58582,0.5
58583,0.61111
58584,0.625
58585,0.083333
58586,0.20833
58587,0.63889
58588,0.61111
58589,0.375
58590,0.31944
58591,0.19444
58592,0.16667
58593,0.26389
58594,0.56944
58595,0.5
58596,0.5
58597,0.5
58598,0.55556
58599,0.125
58600,0.15278
58601,0.5
58602,0.5
58603,0.63889
58604,0.5
58605,0.77778
58606,0.48611
58607,0.34722
58608,0.26389
58609,0.5
58610,0.5
58611,0.5
58612,0.70833
58613,0.56944
58614,0.5
58615,0.77778
58616,0.5
58617,0.5
58618,0.5
58619,0.51389
58620,0.56944
58621,0.5
58622,0.5
58623,0.083333
58624,0.36111
58625,0.77778
58626,0.80556
58627,0.5
58628,0.75
58629,0.55556
58630,0.48611
58631,0.25
58632,0.43056
58633,0.5
58634,0.5
58635,0.27778
58636,0.5
58637,0.625
58638,0.41667
58639,0.59722
58640,0.58333
58641,0.40278
58642,0.61111
58643,0.54167
58644,0.5
58645,0.52778
58646,0.5
58647,0.375
58648,0.47222
58649,0.36111
58650,0.5
58651,0.69444
58652,0.55556
58653,0.20833
58654,0.5
58655,0.29167
58656,0.38889
58657,0.5
58658,0.19444
58659,0.27778
58660,0.16667
58661,0.29167
58662,0.13889
58663,0.11111
58664,0.19444
58665,0.19444
58666,0.26389
58667,0.54167
58668,0.68056
58669,0.45833
58670,0.5
58671,0.13889
58672,0.59722
58673,0.84722
58674,0.68056
58675,0.73611
58676,0.79167
58677,0.5
58678,0.61111
58679,0.51389
58680,0.47222
58681,0.29167
58682,0.5
58683,0.77778
58684,0.76389
58685,0.5
58686,0.5
58687,0.5
58688,0.38889
58689,0.44444
58690,0.52778
58691,0.40278
58692,0.52778
58693,0.5
58694,0.75
58695,0.5
58696,0.5
58697,0.51389
58698,0.5
58699,0.5
58700,0.5
58701,0.5
58702,0.5
58703,0.34722
58704,0.47222
58705,0.52778
58706,0.625
58707,0.81944
58708,0.5
58709,0.56944
58710,0.5
58711,0.5
58712,0.5
58713,0.63889
58714,0.23611
58715,0.5
58716,0.44444
58717,0.47222
58718,0.41667
58719,0.51389
58720,0.43056
58721,0.47222
58722,0.27778
58723,0.125
58724,0.33333
58725,0.29167
58726,0.54167
58727,0.73611
58728,0.77778
58729,0.23611
58730,0.30556
58731,0.38889
58732,0.86111
58733,0.75
58734,0.44444
58735,0.61111
58736,0.59722
58737,0.81944
58738,0.25
58739,0.16667
58740,0.041667
58741,0.25
58742,0.055556
58743,0.44444
58744,0.55556
58745,0.625
58746,0.44444
58747,0.625
58748,0.5
58749,0.81944
58750,0.73611
58751,0.52778
58752,0.25
58753,0.5
58754,0.31944
58755,0.31944
58756,0.097222
58757,0.097222
58758,0.47222
58759,0.51389
58760,0.59722
58761,0.51389
58762,0.55556
58763,0.16667
58764,0.43056
58765,0.625
58766,0.34722
58767,0.11111
58768,0.11111
58769,0.13889
58770,0.15278
58771,0.26389
58772,0.52778
58773,0.84722
58774,0.30556
58775,0.33333
58776,0.15278
58777,0.51389
58778,0.44444
58779,0.55556
58780,0.68056
58781,0.75
58782,0.56944
58783,0.41667
58784,0.59722
58785,0.23611
58786,0.51389
58787,0.61111
58788,0.41667
58789,0.26389
58790,0.16667
58791,0.26389
58792,0.22222
58793,0.25
58794,0.27778
58795,0.19444
58796,0.19444
58797,0.27778
58798,0.375
58799,0.16667
58800,0.097222
58801,0.625
58802,0.5
58803,0.43056
58804,0.29167
58805,0.055556
58806,0.51389
58807,0.55556
58808,0.5
58809,0.83333
58810,0.79167
58811,0.5
58812,0.38889
58813,0.5
58814,0.5
58815,0.5
58816,0.5
58817,0.55556
58818,0.5
58819,0.5
58820,0.88889
58821,0.54167
58822,0.84722
58823,0.70833
58824,0.79167
58825,0.56944
58826,0.47222
58827,0.55556
58828,0.5
58829,0.5
58830,0.5
58831,0.75
58832,0.66667
58833,0.125
58834,0.43056
58835,0.40278
58836,0.38889
58837,0.31944
58838,0.41667
58839,0.375
58840,0.68056
58841,0.43056
58842,0.41667
58843,0.5
58844,0.5
58845,0.5
58846,0.5
58847,0.58333
58848,0.5
58849,0.5
58850,0.58333
58851,0.61111
58852,0.5
58853,0.5
58854,0.45833
58855,0.5
58856,0.5
58857,0.54167
58858,0.26389
58859,0.27778
58860,0.33333
58861,0.29167
58862,0.23611
58863,0.16667
58864,0.15278
58865,0.41667
58866,0.48611
58867,0.55556
58868,0.70833
58869,0.625
58870,0.5
58871,0.5
58872,0.5
58873,0.45833
58874,0.5
58875,0.5
58876,0.31944
58877,0.38889
58878,0.27778
58879,0.54167
58880,0.27778
58881,0.44444
58882,0.23611
58883,0.5
58884,0.625
58885,0.5
58886,0.51389
58887,0.5
58888,0.5
58889,0.55556
58890,0.47222
58891,0.45833
58892,0.38889
58893,0.56944
58894,0.27778
58895,0.27778
58896,0.48611
58897,0.55556
58898,0.44444
58899,0.36111
58900,0.41667
58901,0.27778
58902,0.31944
58903,0.27778
58904,0.27778
58905,0.55556
58906,0.625
58907,0.5
58908,0.34722
58909,0.5
58910,0.5
58911,0.88889
58912,0.40278
58913,0.38889
58914,0.72222
58915,0.80556
58916,0.72222
58917,0.80556
58918,0.79167
58919,0.81944
58920,0.79167
58921,0.80556
58922,0.77778
58923,0.76389
58924,0.72222
58925,0.47222
58926,0.36111
58927,0.81944
58928,0.63889
58929,0.58333
58930,0.51389
58931,0.38889
58932,0.48611
58933,0.45833
58934,0.48611
58935,0.66667
58936,0.33333
58937,0.375
58938,0.26389
58939,0.625
58940,0.19444
58941,0.041667
58942,0.33333
58943,0.19444
58944,0.83333
58945,0.66667
58946,0.36111
58947,1.0
58948,0.81944
58949,0.5
58950,0.5
58951,0.5
58952,0.44444
58953,0.41667
58954,0.5
58955,0.44444
58956,0.66667
58957,0.61111
58958,0.44444
58959,0.54167
58960,0.48611
58961,0.5
58962,0.5
58963,0.5
58964,0.5
58965,0.56944
58966,0.5
58967,0.65278
58968,0.5
58969,0.55556
58970,0.5
58971,0.5
58972,0.86111
58973,0.5
58974,0.5
58975,0.5
58976,0.5
58977,0.56944
58978,0.52778
58979,0.875
58980,0.72222
58981,0.81944
58982,0.75
58983,0.38889
58984,0.41667
58985,0.41667
58986,0.20833
58987,0.19444
58988,0.5
58989,0.375
58990,0.5
58991,0.5
58992,0.5
58993,0.30556
58994,0.5
58995,0.55556
58996,0.5
58997,0.38889
58998,0.56944
58999,0.5
59000,0.5
59001,0.75
59002,0.5
59003,0.5
59004,0.51389
59005,0.51389
59006,0.41667
59007,0.31944
59008,0.5
59009,0.5
59010,0.52778
59011,0.27778
59012,0.5
59013,0.5
59014,0.5
59015,0.51389
59016,0.5
59017,0.5
59018,0.5
59019,0.5
59020,0.51389
59021,0.51389
59022,0.5
59023,0.5
59024,0.59722
59025,0.40278
59026,0.5
59027,0.47222
59028,0.5
59029,0.5
59030,0.5
59031,0.5
59032,0.5
59033,0.83333
59034,0.5
